,t,n_start,n_end,weight,active
15727,t7864,n626,n7865,0,1
15728,t7864,n470,n7865,0,1
15729,t7865,n18,n7866,0,1
15730,t7865,n4738,n7866,0,1
15731,t7866,n6274,n7867,0,1
15732,t7866,n4525,n7867,0,1
15733,t7867,n2792,n7868,0,1
15734,t7867,n2,n7868,0,1
15735,t7868,n71,n7869,0,1
15736,t7868,n470,n7869,0,1
15737,t7869,n4443,n7870,0,1
15738,t7869,n5334,n7870,0,1
15739,t7870,n1564,n7871,0,1
15740,t7870,n3009,n7871,0,1
15741,t7871,n470,n7872,0,1
15742,t7871,n444,n7872,0,1
15743,t7872,n4618,n7873,0,1
15744,t7872,n3494,n7873,0,1
15745,t7873,n4840,n7874,0,1
15746,t7873,n16,n7874,0,1
15747,t7874,n691,n7875,0,1
15748,t7874,n1727,n7875,0,1
15749,t7875,n46,n7876,0,1
15750,t7875,n469,n7876,0,1
15751,t7876,n173,n7877,0,1
15752,t7876,n1823,n7877,0,1
15753,t7877,n6730,n7878,0,1
15754,t7877,n3027,n7878,0,1
15755,t7878,n3201,n7879,0,1
15756,t7878,n1612,n7879,0,1
15757,t7879,n1359,n7880,0,1
15758,t7879,n415,n7880,0,1
15759,t7880,n7205,n7881,0,1
15760,t7880,n396,n7881,0,1
15761,t7881,n556,n7882,0,1
15762,t7881,n357,n7882,0,1
15763,t7882,n233,n7883,0,1
15764,t7882,n5520,n7883,0,1
15765,t7883,n1450,n7884,0,1
15766,t7883,n5454,n7884,0,1
15767,t7884,n6858,n7885,0,1
15768,t7884,n3744,n7885,0,1
15769,t7885,n5560,n7886,0,1
15770,t7885,n712,n7886,0,1
15771,t7886,n327,n7887,0,1
15772,t7886,n7410,n7887,0,1
15773,t7887,n9,n7888,0,1
15774,t7887,n35,n7888,0,1
15775,t7888,n261,n7889,0,1
15776,t7888,n1238,n7889,0,1
15777,t7889,n7009,n7890,0,1
15778,t7889,n5460,n7890,0,1
15779,t7890,n3889,n7891,0,1
15780,t7890,n5063,n7891,0,1
15781,t7891,n510,n7892,0,1
15782,t7891,n1247,n7892,0,1
15783,t7892,n226,n7893,0,1
15784,t7892,n3,n7893,0,1
15785,t7893,n5758,n7894,0,1
15786,t7893,n377,n7894,0,1
15787,t7894,n401,n7895,0,1
15788,t7894,n97,n7895,0,1
15789,t7895,n4888,n7896,0,1
15790,t7895,n6579,n7896,0,1
15791,t7896,n7549,n7897,0,1
15792,t7896,n368,n7897,0,1
15793,t7897,n83,n7898,0,1
15794,t7897,n7,n7898,0,1
15795,t7898,n1502,n7899,0,1
15796,t7898,n6547,n7899,0,1
15797,t7899,n3360,n7900,0,1
15798,t7899,n4024,n7900,0,1
15799,t7900,n180,n7901,0,1
15800,t7900,n6205,n7901,0,1
15801,t7901,n4674,n7902,0,1
15802,t7901,n2,n7902,0,1
15803,t7902,n2364,n7903,0,1
15804,t7902,n3639,n7903,0,1
15805,t7903,n4338,n7904,0,1
15806,t7903,n6483,n7904,0,1
15807,t7904,n3370,n7905,0,1
15808,t7904,n3,n7905,0,1
15809,t7905,n230,n7906,0,1
15810,t7905,n6558,n7906,0,1
15811,t7906,n9,n7907,0,1
15812,t7906,n3388,n7907,0,1
15813,t7907,n6087,n7908,0,1
15814,t7907,n219,n7908,0,1
15815,t7908,n3472,n7909,0,1
15816,t7908,n124,n7909,0,1
15817,t7909,n751,n7910,0,1
15818,t7909,n364,n7910,0,1
15819,t7910,n104,n7911,0,1
15820,t7910,n4897,n7911,0,1
15821,t7911,n337,n7912,0,1
15822,t7911,n2501,n7912,0,1
15823,t7912,n644,n7913,0,1
15824,t7912,n5,n7913,0,1
15825,t7913,n2134,n7914,0,1
15826,t7913,n46,n7914,0,1
15827,t7914,n3422,n7915,0,1
15828,t7914,n101,n7915,0,1
15829,t7915,n1796,n7916,0,1
15830,t7915,n345,n7916,0,1
15831,t7916,n1745,n7917,0,1
15832,t7916,n327,n7917,0,1
15833,t7917,n645,n7918,0,1
15834,t7917,n3114,n7918,0,1
15835,t7918,n1345,n7919,0,1
15836,t7918,n4245,n7919,0,1
15837,t7919,n3124,n7920,0,1
15838,t7919,n2,n7920,0,1
15839,t7920,n1023,n7921,0,1
15840,t7920,n2,n7921,0,1
15841,t7921,n1058,n7922,0,1
15842,t7921,n6407,n7922,0,1
15843,t7922,n380,n7923,0,1
15844,t7922,n119,n7923,0,1
15845,t7923,n20,n7924,0,1
15846,t7923,n4660,n7924,0,1
15847,t7924,n330,n7925,0,1
15848,t7924,n3278,n7925,0,1
15849,t7925,n3017,n7926,0,1
15850,t7925,n3,n7926,0,1
15851,t7926,n609,n7927,0,1
15852,t7926,n1850,n7927,0,1
15853,t7927,n7843,n7928,0,1
15854,t7927,n784,n7928,0,1
15855,t7928,n2,n7929,0,1
15856,t7928,n7176,n7929,0,1
15857,t7929,n2609,n7930,0,1
15858,t7929,n7675,n7930,0,1
15859,t7930,n1233,n7931,0,1
15860,t7930,n215,n7931,0,1
15861,t7931,n5631,n7932,0,1
15862,t7931,n5897,n7932,0,1
15863,t7932,n1531,n7933,0,1
15864,t7932,n607,n7933,0,1
15865,t7933,n5159,n7934,0,1
15866,t7933,n7,n7934,0,1
15867,t7934,n2087,n7935,0,1
15868,t7934,n29,n7935,0,1
15869,t7935,n5190,n7936,0,1
15870,t7935,n3,n7936,0,1
15871,t7936,n189,n7937,0,1
15872,t7936,n27,n7937,0,1
15873,t7937,n18,n7938,0,1
15874,t7937,n7471,n7938,0,1
15875,t7938,n3340,n7939,0,1
15876,t7938,n563,n7939,0,1
15877,t7939,n112,n7940,0,1
15878,t7939,n620,n7940,0,1
15879,t7940,n20,n7941,0,1
15880,t7940,n9,n7941,0,1
15881,t7941,n98,n7942,0,1
15882,t7941,n2473,n7942,0,1
15883,t7942,n3230,n7943,0,1
15884,t7942,n4765,n7943,0,1
15885,t7943,n1337,n7944,0,1
15886,t7943,n2178,n7944,0,1
15887,t7944,n59,n7945,0,1
15888,t7944,n4984,n7945,0,1
15889,t7945,n237,n7946,0,1
15890,t7945,n2995,n7946,0,1
15891,t7946,n7,n7947,0,1
15892,t7946,n4214,n7947,0,1
15893,t7947,n2394,n7948,0,1
15894,t7947,n2282,n7948,0,1
15895,t7948,n4627,n7949,0,1
15896,t7948,n315,n7949,0,1
15897,t7949,n5120,n7950,0,1
15898,t7949,n5429,n7950,0,1
15899,t7950,n1010,n7951,0,1
15900,t7950,n919,n7951,0,1
15901,t7951,n20,n7952,0,1
15902,t7951,n1141,n7952,0,1
15903,t7952,n46,n7953,0,1
15904,t7952,n2417,n7953,0,1
15905,t7953,n6810,n7954,0,1
15906,t7953,n5851,n7954,0,1
15907,t7954,n18,n7955,0,1
15908,t7954,n315,n7955,0,1
15909,t7955,n2643,n7956,0,1
15910,t7955,n35,n7956,0,1
15911,t7956,n2803,n7957,0,1
15912,t7956,n8,n7957,0,1
15913,t7957,n170,n7958,0,1
15914,t7957,n20,n7958,0,1
15915,t7958,n1223,n7959,0,1
15916,t7958,n4704,n7959,0,1
15917,t7959,n3744,n7960,0,1
15918,t7959,n121,n7960,0,1
15919,t7960,n265,n7961,0,1
15920,t7960,n4073,n7961,0,1
15921,t7961,n170,n7962,0,1
15922,t7961,n625,n7962,0,1
15923,t7962,n4823,n7963,0,1
15924,t7962,n3340,n7963,0,1
15925,t7963,n1361,n7964,0,1
15926,t7963,n59,n7964,0,1
15927,t7964,n3,n7965,0,1
15928,t7964,n2333,n7965,0,1
15929,t7965,n215,n7966,0,1
15930,t7965,n1496,n7966,0,1
15931,t7966,n3,n7967,0,1
15932,t7966,n1467,n7967,0,1
15933,t7967,n2153,n7968,0,1
15934,t7967,n2437,n7968,0,1
15935,t7968,n85,n7969,0,1
15936,t7968,n1236,n7969,0,1
15937,t7969,n7830,n7970,0,1
15938,t7969,n1585,n7970,0,1
15939,t7970,n41,n7971,0,1
15940,t7970,n3196,n7971,0,1
15941,t7971,n170,n7972,0,1
15942,t7971,n2653,n7972,0,1
15943,t7972,n2706,n7973,0,1
15944,t7972,n7081,n7973,0,1
15945,t7973,n1325,n7974,0,1
15946,t7973,n4439,n7974,0,1
15947,t7974,n4005,n7975,0,1
15948,t7974,n6136,n7975,0,1
15949,t7975,n3,n7976,0,1
15950,t7975,n111,n7976,0,1
15951,t7976,n315,n7977,0,1
15952,t7976,n35,n7977,0,1
15953,t7977,n27,n7978,0,1
15954,t7977,n47,n7978,0,1
15955,t7978,n833,n7979,0,1
15956,t7978,n1080,n7979,0,1
15957,t7979,n210,n7980,0,1
15958,t7979,n4644,n7980,0,1
15959,t7980,n846,n7981,0,1
15960,t7980,n3715,n7981,0,1
15961,t7981,n331,n7982,0,1
15962,t7981,n181,n7982,0,1
15963,t7982,n16,n7983,0,1
15964,t7982,n1337,n7983,0,1
15965,t7983,n39,n7984,0,1
15966,t7983,n3766,n7984,0,1
15967,t7984,n43,n7985,0,1
15968,t7984,n507,n7985,0,1
15969,t7985,n193,n7986,0,1
15970,t7985,n5267,n7986,0,1
15971,t7986,n7230,n7987,0,1
15972,t7986,n959,n7987,0,1
15973,t7987,n783,n7988,0,1
15974,t7987,n537,n7988,0,1
15975,t7988,n989,n7989,0,1
15976,t7988,n100,n7989,0,1
15977,t7989,n1204,n7990,0,1
15978,t7989,n295,n7990,0,1
15979,t7990,n649,n7991,0,1
15980,t7990,n870,n7991,0,1
15981,t7991,n170,n7992,0,1
15982,t7991,n4511,n7992,0,1
15983,t7992,n2,n7993,0,1
15984,t7992,n1838,n7993,0,1
15985,t7993,n1287,n7994,0,1
15986,t7993,n7072,n7994,0,1
15987,t7994,n2333,n7995,0,1
15988,t7994,n3129,n7995,0,1
15989,t7995,n135,n7996,0,1
15990,t7995,n243,n7996,0,1
15991,t7996,n98,n7997,0,1
15992,t7996,n2375,n7997,0,1
15993,t7997,n4403,n7998,0,1
15994,t7997,n2,n7998,0,1
15995,t7998,n396,n7999,0,1
15996,t7998,n2,n7999,0,1
15997,t7999,n6196,n8000,0,1
15998,t7999,n503,n8000,0,1
15999,t8000,n5863,n8001,0,1
16000,t8000,n2,n8001,0,1
16001,t8001,n206,n8002,0,1
16002,t8001,n1804,n8002,0,1
16003,t8002,n20,n8003,0,1
16004,t8002,n1388,n8003,0,1
16005,t8003,n205,n8004,0,1
16006,t8003,n4561,n8004,0,1
16007,t8004,n35,n8005,0,1
16008,t8004,n2421,n8005,0,1
16009,t8005,n3304,n8006,0,1
16010,t8005,n1119,n8006,0,1
16011,t8006,n883,n8007,0,1
16012,t8006,n7,n8007,0,1
16013,t8007,n582,n8008,0,1
16014,t8007,n4812,n8008,0,1
16015,t8008,n176,n8009,0,1
16016,t8008,n2542,n8009,0,1
16017,t8009,n3131,n8010,0,1
16018,t8009,n328,n8010,0,1
16019,t8010,n62,n8011,0,1
16020,t8010,n1644,n8011,0,1
16021,t8011,n3722,n8012,0,1
16022,t8011,n6615,n8012,0,1
16023,t8012,n1491,n8013,0,1
16024,t8012,n671,n8013,0,1
16025,t8013,n2575,n8014,0,1
16026,t8013,n1204,n8014,0,1
16027,t8014,n223,n8015,0,1
16028,t8014,n3634,n8015,0,1
16029,t8015,n4624,n8016,0,1
16030,t8015,n1795,n8016,0,1
16031,t8016,n1019,n8017,0,1
16032,t8016,n46,n8017,0,1
16033,t8017,n176,n8018,0,1
16034,t8017,n207,n8018,0,1
16035,t8018,n331,n8019,0,1
16036,t8018,n124,n8019,0,1
16037,t8019,n7139,n8020,0,1
16038,t8019,n7572,n8020,0,1
16039,t8020,n2,n8021,0,1
16040,t8020,n3,n8021,0,1
16041,t8021,n285,n8022,0,1
16042,t8021,n2100,n8022,0,1
16043,t8022,n2653,n8023,0,1
16044,t8022,n57,n8023,0,1
16045,t8023,n6526,n8024,0,1
16046,t8023,n6544,n8024,0,1
16047,t8024,n411,n8025,0,1
16048,t8024,n3,n8025,0,1
16049,t8025,n51,n8026,0,1
16050,t8025,n41,n8026,0,1
16051,t8026,n5486,n8027,0,1
16052,t8026,n662,n8027,0,1
16053,t8027,n1623,n8028,0,1
16054,t8027,n2,n8028,0,1
16055,t8028,n425,n8029,0,1
16056,t8028,n8022,n8029,0,1
16057,t8029,n6738,n8030,0,1
16058,t8029,n313,n8030,0,1
16059,t8030,n1826,n8031,0,1
16060,t8030,n6938,n8031,0,1
16061,t8031,n4427,n8032,0,1
16062,t8031,n5907,n8032,0,1
16063,t8032,n3154,n8033,0,1
16064,t8032,n2840,n8033,0,1
16065,t8033,n11,n8034,0,1
16066,t8033,n6021,n8034,0,1
16067,t8034,n3948,n8035,0,1
16068,t8034,n3,n8035,0,1
16069,t8035,n4600,n8036,0,1
16070,t8035,n18,n8036,0,1
16071,t8036,n6779,n8037,0,1
16072,t8036,n43,n8037,0,1
16073,t8037,n292,n8038,0,1
16074,t8037,n2339,n8038,0,1
16075,t8038,n123,n8039,0,1
16076,t8038,n2,n8039,0,1
16077,t8039,n7565,n8040,0,1
16078,t8039,n152,n8040,0,1
16079,t8040,n156,n8041,0,1
16080,t8040,n57,n8041,0,1
16081,t8041,n877,n8042,0,1
16082,t8041,n5400,n8042,0,1
16083,t8042,n2285,n8043,0,1
16084,t8042,n5184,n8043,0,1
16085,t8043,n345,n8044,0,1
16086,t8043,n3849,n8044,0,1
16087,t8044,n100,n8045,0,1
16088,t8044,n1465,n8045,0,1
16089,t8045,n328,n8046,0,1
16090,t8045,n726,n8046,0,1
16091,t8046,n69,n8047,0,1
16092,t8046,n1087,n8047,0,1
16093,t8047,n111,n8048,0,1
16094,t8047,n171,n8048,0,1
16095,t8048,n57,n8049,0,1
16096,t8048,n83,n8049,0,1
16097,t8049,n2420,n8050,0,1
16098,t8049,n4967,n8050,0,1
16099,t8050,n35,n8051,0,1
16100,t8050,n57,n8051,0,1
16101,t8051,n7986,n8052,0,1
16102,t8051,n568,n8052,0,1
16103,t8052,n15,n8053,0,1
16104,t8052,n2969,n8053,0,1
16105,t8053,n7,n8054,0,1
16106,t8053,n4676,n8054,0,1
16107,t8054,n15,n8055,0,1
16108,t8054,n3,n8055,0,1
16109,t8055,n7614,n8056,0,1
16110,t8055,n175,n8056,0,1
16111,t8056,n1339,n8057,0,1
16112,t8056,n5535,n8057,0,1
16113,t8057,n5736,n8058,0,1
16114,t8057,n62,n8058,0,1
16115,t8058,n27,n8059,0,1
16116,t8058,n1742,n8059,0,1
16117,t8059,n327,n8060,0,1
16118,t8059,n793,n8060,0,1
16119,t8060,n3210,n8061,0,1
16120,t8060,n7,n8061,0,1
16121,t8061,n518,n8062,0,1
16122,t8061,n7,n8062,0,1
16123,t8062,n4759,n8063,0,1
16124,t8062,n7740,n8063,0,1
16125,t8063,n221,n8064,0,1
16126,t8063,n8,n8064,0,1
16127,t8064,n9,n8065,0,1
16128,t8064,n762,n8065,0,1
16129,t8065,n476,n8066,0,1
16130,t8065,n30,n8066,0,1
16131,t8066,n7150,n8067,0,1
16132,t8066,n923,n8067,0,1
16133,t8067,n5696,n8068,0,1
16134,t8067,n2048,n8068,0,1
16135,t8068,n7240,n8069,0,1
16136,t8068,n7879,n8069,0,1
16137,t8069,n1801,n8070,0,1
16138,t8069,n3,n8070,0,1
16139,t8070,n5792,n8071,0,1
16140,t8070,n3596,n8071,0,1
16141,t8071,n7483,n8072,0,1
16142,t8071,n206,n8072,0,1
16143,t8072,n327,n8073,0,1
16144,t8072,n372,n8073,0,1
16145,t8073,n15,n8074,0,1
16146,t8073,n8,n8074,0,1
16147,t8074,n1492,n8075,0,1
16148,t8074,n170,n8075,0,1
16149,t8075,n6582,n8076,0,1
16150,t8075,n568,n8076,0,1
16151,t8076,n582,n8077,0,1
16152,t8076,n1868,n8077,0,1
16153,t8077,n1027,n8078,0,1
16154,t8077,n8,n8078,0,1
16155,t8078,n6312,n8079,0,1
16156,t8078,n1955,n8079,0,1
16157,t8079,n275,n8080,0,1
16158,t8079,n74,n8080,0,1
16159,t8080,n2856,n8081,0,1
16160,t8080,n7383,n8081,0,1
16161,t8081,n2375,n8082,0,1
16162,t8081,n7808,n8082,0,1
16163,t8082,n1018,n8083,0,1
16164,t8082,n1587,n8083,0,1
16165,t8083,n7717,n8084,0,1
16166,t8083,n206,n8084,0,1
16167,t8084,n99,n8085,0,1
16168,t8084,n7379,n8085,0,1
16169,t8085,n7,n8086,0,1
16170,t8085,n268,n8086,0,1
16171,t8086,n3719,n8087,0,1
16172,t8086,n8,n8087,0,1
16173,t8087,n115,n8088,0,1
16174,t8087,n2,n8088,0,1
16175,t8088,n9,n8089,0,1
16176,t8088,n1420,n8089,0,1
16177,t8089,n2,n8090,0,1
16178,t8089,n1942,n8090,0,1
16179,t8090,n2137,n8091,0,1
16180,t8090,n83,n8091,0,1
16181,t8091,n3608,n8092,0,1
16182,t8091,n181,n8092,0,1
16183,t8092,n4440,n8093,0,1
16184,t8092,n2352,n8093,0,1
16185,t8093,n181,n8094,0,1
16186,t8093,n31,n8094,0,1
16187,t8094,n4905,n8095,0,1
16188,t8094,n89,n8095,0,1
16189,t8095,n735,n8096,0,1
16190,t8095,n4,n8096,0,1
16191,t8096,n2118,n8097,0,1
16192,t8096,n3179,n8097,0,1
16193,t8097,n1406,n8098,0,1
16194,t8097,n5925,n8098,0,1
16195,t8098,n9,n8099,0,1
16196,t8098,n4265,n8099,0,1
16197,t8099,n846,n8100,0,1
16198,t8099,n793,n8100,0,1
16199,t8100,n3822,n8101,0,1
16200,t8100,n6948,n8101,0,1
16201,t8101,n2,n8102,0,1
16202,t8101,n6708,n8102,0,1
16203,t8102,n4714,n8103,0,1
16204,t8102,n7,n8103,0,1
16205,t8103,n181,n8104,0,1
16206,t8103,n8,n8104,0,1
16207,t8104,n7799,n8105,0,1
16208,t8104,n7,n8105,0,1
16209,t8105,n1587,n8106,0,1
16210,t8105,n367,n8106,0,1
16211,t8106,n1023,n8107,0,1
16212,t8106,n563,n8107,0,1
16213,t8107,n3070,n8108,0,1
16214,t8107,n15,n8108,0,1
16215,t8108,n39,n8109,0,1
16216,t8108,n530,n8109,0,1
16217,t8109,n1224,n8110,0,1
16218,t8109,n5991,n8110,0,1
16219,t8110,n5657,n8111,0,1
16220,t8110,n51,n8111,0,1
16221,t8111,n15,n8112,0,1
16222,t8111,n5667,n8112,0,1
16223,t8112,n1812,n8113,0,1
16224,t8112,n54,n8113,0,1
16225,t8113,n820,n8114,0,1
16226,t8113,n1010,n8114,0,1
16227,t8114,n3298,n8115,0,1
16228,t8114,n4006,n8115,0,1
16229,t8115,n4362,n8116,0,1
16230,t8115,n3998,n8116,0,1
16231,t8116,n315,n8117,0,1
16232,t8116,n436,n8117,0,1
16233,t8117,n35,n8118,0,1
16234,t8117,n6637,n8118,0,1
16235,t8118,n4853,n8119,0,1
16236,t8118,n2462,n8119,0,1
16237,t8119,n2,n8120,0,1
16238,t8119,n1502,n8120,0,1
16239,t8120,n3717,n8121,0,1
16240,t8120,n226,n8121,0,1
16241,t8121,n6306,n8122,0,1
16242,t8121,n2654,n8122,0,1
16243,t8122,n364,n8123,0,1
16244,t8122,n1642,n8123,0,1
16245,t8123,n391,n8124,0,1
16246,t8123,n583,n8124,0,1
16247,t8124,n4267,n8125,0,1
16248,t8124,n7527,n8125,0,1
16249,t8125,n903,n8126,0,1
16250,t8125,n2,n8126,0,1
16251,t8126,n20,n8127,0,1
16252,t8126,n2345,n8127,0,1
16253,t8127,n1083,n8128,0,1
16254,t8127,n3,n8128,0,1
16255,t8128,n2278,n8129,0,1
16256,t8128,n2670,n8129,0,1
16257,t8129,n317,n8130,0,1
16258,t8129,n5111,n8130,0,1
16259,t8130,n2501,n8131,0,1
16260,t8130,n2806,n8131,0,1
16261,t8131,n5663,n8132,0,1
16262,t8131,n5495,n8132,0,1
16263,t8132,n1234,n8133,0,1
16264,t8132,n472,n8133,0,1
16265,t8133,n5151,n8134,0,1
16266,t8133,n1718,n8134,0,1
16267,t8134,n7,n8135,0,1
16268,t8134,n39,n8135,0,1
16269,t8135,n2751,n8136,0,1
16270,t8135,n7052,n8136,0,1
16271,t8136,n896,n8137,0,1
16272,t8136,n6315,n8137,0,1
16273,t8137,n7,n8138,0,1
16274,t8137,n5460,n8138,0,1
16275,t8138,n1156,n8139,0,1
16276,t8138,n1270,n8139,0,1
16277,t8139,n170,n8140,0,1
16278,t8139,n5482,n8140,0,1
16279,t8140,n1150,n8141,0,1
16280,t8140,n1274,n8141,0,1
16281,t8141,n7,n8142,0,1
16282,t8141,n7467,n8142,0,1
16283,t8142,n327,n8143,0,1
16284,t8142,n2,n8143,0,1
16285,t8143,n5591,n8144,0,1
16286,t8143,n8,n8144,0,1
16287,t8144,n3,n8145,0,1
16288,t8144,n3333,n8145,0,1
16289,t8145,n3715,n8146,0,1
16290,t8145,n3338,n8146,0,1
16291,t8146,n3,n8147,0,1
16292,t8146,n6792,n8147,0,1
16293,t8147,n1305,n8148,0,1
16294,t8147,n533,n8148,0,1
16295,t8148,n3239,n8149,0,1
16296,t8148,n4156,n8149,0,1
16297,t8149,n39,n8150,0,1
16298,t8149,n261,n8150,0,1
16299,t8150,n644,n8151,0,1
16300,t8150,n5280,n8151,0,1
16301,t8151,n2732,n8152,0,1
16302,t8151,n3153,n8152,0,1
16303,t8152,n82,n8153,0,1
16304,t8152,n377,n8153,0,1
16305,t8153,n176,n8154,0,1
16306,t8153,n565,n8154,0,1
16307,t8154,n264,n8155,0,1
16308,t8154,n69,n8155,0,1
16309,t8155,n2056,n8156,0,1
16310,t8155,n7,n8156,0,1
16311,t8156,n110,n8157,0,1
16312,t8156,n7,n8157,0,1
16313,t8157,n7865,n8158,0,1
16314,t8157,n171,n8158,0,1
16315,t8158,n4190,n8159,0,1
16316,t8158,n1023,n8159,0,1
16317,t8159,n1704,n8160,0,1
16318,t8159,n1121,n8160,0,1
16319,t8160,n3577,n8161,0,1
16320,t8160,n644,n8161,0,1
16321,t8161,n57,n8162,0,1
16322,t8161,n59,n8162,0,1
16323,t8162,n648,n8163,0,1
16324,t8162,n4628,n8163,0,1
16325,t8163,n8073,n8164,0,1
16326,t8163,n59,n8164,0,1
16327,t8164,n3608,n8165,0,1
16328,t8164,n7376,n8165,0,1
16329,t8165,n35,n8166,0,1
16330,t8165,n3,n8166,0,1
16331,t8166,n110,n8167,0,1
16332,t8166,n6047,n8167,0,1
16333,t8167,n2289,n8168,0,1
16334,t8167,n7718,n8168,0,1
16335,t8168,n345,n8169,0,1
16336,t8168,n6941,n8169,0,1
16337,t8169,n2760,n8170,0,1
16338,t8169,n27,n8170,0,1
16339,t8170,n7978,n8171,0,1
16340,t8170,n62,n8171,0,1
16341,t8171,n1439,n8172,0,1
16342,t8171,n7834,n8172,0,1
16343,t8172,n4394,n8173,0,1
16344,t8172,n7,n8173,0,1
16345,t8173,n533,n8174,0,1
16346,t8173,n189,n8174,0,1
16347,t8174,n569,n8175,0,1
16348,t8174,n3859,n8175,0,1
16349,t8175,n9,n8176,0,1
16350,t8175,n2815,n8176,0,1
16351,t8176,n6543,n8177,0,1
16352,t8176,n1238,n8177,0,1
16353,t8177,n3,n8178,0,1
16354,t8177,n2019,n8178,0,1
16355,t8178,n1011,n8179,0,1
16356,t8178,n449,n8179,0,1
16357,t8179,n9,n8180,0,1
16358,t8179,n7,n8180,0,1
16359,t8180,n83,n8181,0,1
16360,t8180,n27,n8181,0,1
16361,t8181,n3443,n8182,0,1
16362,t8181,n5108,n8182,0,1
16363,t8182,n3,n8183,0,1
16364,t8182,n2456,n8183,0,1
16365,t8183,n7312,n8184,0,1
16366,t8183,n272,n8184,0,1
16367,t8184,n7982,n8185,0,1
16368,t8184,n563,n8185,0,1
16369,t8185,n6604,n8186,0,1
16370,t8185,n101,n8186,0,1
16371,t8186,n598,n8187,0,1
16372,t8186,n3165,n8187,0,1
16373,t8187,n16,n8188,0,1
16374,t8187,n1436,n8188,0,1
16375,t8188,n18,n8189,0,1
16376,t8188,n736,n8189,0,1
16377,t8189,n3032,n8190,0,1
16378,t8189,n1063,n8190,0,1
16379,t8190,n2061,n8191,0,1
16380,t8190,n6689,n8191,0,1
16381,t8191,n20,n8192,0,1
16382,t8191,n7911,n8192,0,1
16383,t8192,n3560,n8193,0,1
16384,t8192,n2223,n8193,0,1
16385,t8193,n4930,n8194,0,1
16386,t8193,n275,n8194,0,1
16387,t8194,n308,n8195,0,1
16388,t8194,n3,n8195,0,1
16389,t8195,n914,n8196,0,1
16390,t8195,n6432,n8196,0,1
16391,t8196,n30,n8197,0,1
16392,t8196,n6850,n8197,0,1
16393,t8197,n5919,n8198,0,1
16394,t8197,n189,n8198,0,1
16395,t8198,n2,n8199,0,1
16396,t8198,n771,n8199,0,1
16397,t8199,n6811,n8200,0,1
16398,t8199,n1335,n8200,0,1
16399,t8200,n2,n8201,0,1
16400,t8200,n1882,n8201,0,1
16401,t8201,n1738,n8202,0,1
16402,t8201,n420,n8202,0,1
16403,t8202,n2698,n8203,0,1
16404,t8202,n283,n8203,0,1
16405,t8203,n1053,n8204,0,1
16406,t8203,n620,n8204,0,1
16407,t8204,n449,n8205,0,1
16408,t8204,n238,n8205,0,1
16409,t8205,n2564,n8206,0,1
16410,t8205,n594,n8206,0,1
16411,t8206,n4242,n8207,0,1
16412,t8206,n29,n8207,0,1
16413,t8207,n5228,n8208,0,1
16414,t8207,n1337,n8208,0,1
16415,t8208,n747,n8209,0,1
16416,t8208,n171,n8209,0,1
16417,t8209,n4424,n8210,0,1
16418,t8209,n5532,n8210,0,1
16419,t8210,n5582,n8211,0,1
16420,t8210,n2856,n8211,0,1
16421,t8211,n3118,n8212,0,1
16422,t8211,n346,n8212,0,1
16423,t8212,n1766,n8213,0,1
16424,t8212,n1032,n8213,0,1
16425,t8213,n1916,n8214,0,1
16426,t8213,n3,n8214,0,1
16427,t8214,n1121,n8215,0,1
16428,t8214,n2513,n8215,0,1
16429,t8215,n78,n8216,0,1
16430,t8215,n5899,n8216,0,1
16431,t8216,n7963,n8217,0,1
16432,t8216,n7440,n8217,0,1
16433,t8217,n4338,n8218,0,1
16434,t8217,n6324,n8218,0,1
16435,t8218,n7493,n8219,0,1
16436,t8218,n7461,n8219,0,1
16437,t8219,n8024,n8220,0,1
16438,t8219,n5591,n8220,0,1
16439,t8220,n30,n8221,0,1
16440,t8220,n9,n8221,0,1
16441,t8221,n6729,n8222,0,1
16442,t8221,n2412,n8222,0,1
16443,t8222,n517,n8223,0,1
16444,t8222,n5818,n8223,0,1
16445,t8223,n1267,n8224,0,1
16446,t8223,n1544,n8224,0,1
16447,t8224,n129,n8225,0,1
16448,t8224,n785,n8225,0,1
16449,t8225,n8035,n8226,0,1
16450,t8225,n1323,n8226,0,1
16451,t8226,n1918,n8227,0,1
16452,t8226,n1483,n8227,0,1
16453,t8227,n490,n8228,0,1
16454,t8227,n303,n8228,0,1
16455,t8228,n7726,n8229,0,1
16456,t8228,n3711,n8229,0,1
16457,t8229,n156,n8230,0,1
16458,t8229,n2922,n8230,0,1
16459,t8230,n5368,n8231,0,1
16460,t8230,n1864,n8231,0,1
16461,t8231,n5166,n8232,0,1
16462,t8231,n7011,n8232,0,1
16463,t8232,n110,n8233,0,1
16464,t8232,n4338,n8233,0,1
16465,t8233,n4604,n8234,0,1
16466,t8233,n1274,n8234,0,1
16467,t8234,n449,n8235,0,1
16468,t8234,n879,n8235,0,1
16469,t8235,n7,n8236,0,1
16470,t8235,n5232,n8236,0,1
16471,t8236,n941,n8237,0,1
16472,t8236,n41,n8237,0,1
16473,t8237,n2097,n8238,0,1
16474,t8237,n27,n8238,0,1
16475,t8238,n3394,n8239,0,1
16476,t8238,n27,n8239,0,1
16477,t8239,n102,n8240,0,1
16478,t8239,n126,n8240,0,1
16479,t8240,n887,n8241,0,1
16480,t8240,n1186,n8241,0,1
