,t,n_start,n_end,weight,active
1809,t905,n462,n906,0,1
1810,t905,n101,n906,0,1
1811,t906,n0,n907,0,1
1812,t906,n148,n907,0,1
1813,t907,n48,n908,0,1
1814,t907,n244,n908,0,1
1815,t908,n603,n909,0,1
1816,t908,n288,n909,0,1
1817,t909,n404,n910,0,1
1818,t909,n2,n910,0,1
1819,t910,n269,n911,0,1
1820,t910,n277,n911,0,1
1821,t911,n101,n912,0,1
1822,t911,n365,n912,0,1
1823,t912,n7,n913,0,1
1824,t912,n655,n913,0,1
1825,t913,n101,n914,0,1
1826,t913,n0,n914,0,1
1827,t914,n718,n915,0,1
1828,t914,n7,n915,0,1
1829,t915,n7,n916,0,1
1830,t915,n101,n916,0,1
1831,t916,n66,n917,0,1
1832,t916,n199,n917,0,1
1833,t917,n36,n918,0,1
1834,t917,n715,n918,0,1
1835,t918,n237,n919,0,1
1836,t918,n571,n919,0,1
1837,t919,n101,n920,0,1
1838,t919,n20,n920,0,1
1839,t920,n508,n921,0,1
1840,t920,n8,n921,0,1
1841,t921,n157,n922,0,1
1842,t921,n8,n922,0,1
1843,t922,n184,n923,0,1
1844,t922,n101,n923,0,1
1845,t923,n101,n924,0,1
1846,t923,n242,n924,0,1
1847,t924,n743,n925,0,1
1848,t924,n25,n925,0,1
1849,t925,n124,n926,0,1
1850,t925,n310,n926,0,1
1851,t926,n605,n927,0,1
1852,t926,n277,n927,0,1
1853,t927,n184,n928,0,1
1854,t927,n0,n928,0,1
1855,t928,n445,n929,0,1
1856,t928,n66,n929,0,1
1857,t929,n101,n930,0,1
1858,t929,n7,n930,0,1
1859,t930,n101,n931,0,1
1860,t930,n1,n931,0,1
1861,t931,n581,n932,0,1
1862,t931,n110,n932,0,1
1863,t932,n905,n933,0,1
1864,t932,n101,n933,0,1
1865,t933,n1,n934,0,1
1866,t933,n101,n934,0,1
1867,t934,n58,n935,0,1
1868,t934,n78,n935,0,1
1869,t935,n720,n936,0,1
1870,t935,n101,n936,0,1
1871,t936,n101,n937,0,1
1872,t936,n7,n937,0,1
1873,t937,n101,n938,0,1
1874,t937,n37,n938,0,1
1875,t938,n661,n939,0,1
1876,t938,n101,n939,0,1
1877,t939,n40,n940,0,1
1878,t939,n247,n940,0,1
1879,t940,n280,n941,0,1
1880,t940,n489,n941,0,1
1881,t941,n752,n942,0,1
1882,t941,n203,n942,0,1
1883,t942,n25,n943,0,1
1884,t942,n101,n943,0,1
1885,t943,n101,n944,0,1
1886,t943,n62,n944,0,1
1887,t944,n37,n945,0,1
1888,t944,n703,n945,0,1
1889,t945,n726,n946,0,1
1890,t945,n645,n946,0,1
1891,t946,n210,n947,0,1
1892,t946,n101,n947,0,1
1893,t947,n66,n948,0,1
1894,t947,n711,n948,0,1
1895,t948,n519,n949,0,1
1896,t948,n101,n949,0,1
1897,t949,n101,n950,0,1
1898,t949,n0,n950,0,1
1899,t950,n132,n951,0,1
1900,t950,n7,n951,0,1
1901,t951,n5,n952,0,1
1902,t951,n25,n952,0,1
1903,t952,n574,n953,0,1
1904,t952,n101,n953,0,1
1905,t953,n101,n954,0,1
1906,t953,n287,n954,0,1
1907,t954,n101,n955,0,1
1908,t954,n210,n955,0,1
1909,t955,n947,n956,0,1
1910,t955,n101,n956,0,1
1911,t956,n317,n957,0,1
1912,t956,n325,n957,0,1
1913,t957,n101,n958,0,1
1914,t957,n1,n958,0,1
1915,t958,n8,n959,0,1
1916,t958,n158,n959,0,1
1917,t959,n101,n960,0,1
1918,t959,n659,n960,0,1
1919,t960,n1,n961,0,1
1920,t960,n109,n961,0,1
1921,t961,n1,n962,0,1
1922,t961,n172,n962,0,1
1923,t962,n101,n963,0,1
1924,t962,n433,n963,0,1
1925,t963,n29,n964,0,1
1926,t963,n101,n964,0,1
1927,t964,n101,n965,0,1
1928,t964,n48,n965,0,1
1929,t965,n101,n966,0,1
1930,t965,n221,n966,0,1
1931,t966,n101,n967,0,1
1932,t966,n19,n967,0,1
1933,t967,n48,n968,0,1
1934,t967,n216,n968,0,1
1935,t968,n101,n969,0,1
1936,t968,n66,n969,0,1
1937,t969,n962,n970,0,1
1938,t969,n594,n970,0,1
1939,t970,n170,n971,0,1
1940,t970,n37,n971,0,1
1941,t971,n523,n972,0,1
1942,t971,n101,n972,0,1
1943,t972,n101,n973,0,1
1944,t972,n37,n973,0,1
1945,t973,n361,n974,0,1
1946,t973,n431,n974,0,1
1947,t974,n99,n975,0,1
1948,t974,n1,n975,0,1
1949,t975,n101,n976,0,1
1950,t975,n1,n976,0,1
1951,t976,n8,n977,0,1
1952,t976,n729,n977,0,1
1953,t977,n0,n978,0,1
1954,t977,n187,n978,0,1
1955,t978,n419,n979,0,1
1956,t978,n172,n979,0,1
1957,t979,n37,n980,0,1
1958,t979,n101,n980,0,1
1959,t980,n8,n981,0,1
1960,t980,n727,n981,0,1
1961,t981,n101,n982,0,1
1962,t981,n309,n982,0,1
1963,t982,n20,n983,0,1
1964,t982,n689,n983,0,1
1965,t983,n626,n984,0,1
1966,t983,n597,n984,0,1
1967,t984,n101,n985,0,1
1968,t984,n470,n985,0,1
1969,t985,n275,n986,0,1
1970,t985,n392,n986,0,1
1971,t986,n37,n987,0,1
1972,t986,n101,n987,0,1
1973,t987,n16,n988,0,1
1974,t987,n104,n988,0,1
1975,t988,n101,n989,0,1
1976,t988,n0,n989,0,1
1977,t989,n25,n990,0,1
1978,t989,n245,n990,0,1
1979,t990,n119,n991,0,1
1980,t990,n183,n991,0,1
1981,t991,n132,n992,0,1
1982,t991,n101,n992,0,1
1983,t992,n121,n993,0,1
1984,t992,n0,n993,0,1
1985,t993,n266,n994,0,1
1986,t993,n150,n994,0,1
1987,t994,n25,n995,0,1
1988,t994,n101,n995,0,1
1989,t995,n101,n996,0,1
1990,t995,n47,n996,0,1
1991,t996,n574,n997,0,1
1992,t996,n900,n997,0,1
1993,t997,n307,n998,0,1
1994,t997,n880,n998,0,1
1995,t998,n0,n999,0,1
1996,t998,n5,n999,0,1
1997,t999,n101,n1000,0,1
1998,t999,n1,n1000,0,1
